year,measure_name,state,sex_name,age_name,cause_name,val,lower,upper,cause_name_clean,age_range
2021,deaths,rajasthan,Both,15-49 Years,chronic obstructive pulmonary disease,1412.434501,1018.679595,1827.381777,chronic_obstructive_pulmonary_disease,15–49
2021,deaths,rajasthan,Both,50-74 Years,chronic obstructive pulmonary disease,34597.78251,27294.75032,42671.15369,chronic_obstructive_pulmonary_disease,50–74
2021,deaths,rajasthan,Both,75-84 Years,chronic obstructive pulmonary disease,25289.89886,19327.57504,30470.73191,chronic_obstructive_pulmonary_disease,75–84
2021,deaths,sikkim,Both,75-84 Years,lower respiratory infections,18.83470435,2.659584447,35.3162058,lower_respiratory_infections,75–84
2021,deaths,nagaland,Both,15-49 Years,chronic obstructive pulmonary disease,5.810927547,3.541422635,9.202327478,chronic_obstructive_pulmonary_disease,15–49
2021,deaths,himachal pradesh,Both,2-4 Years,respiratory infections and tuberculosis,5.131048876,0.77983487,11.14744014,respiratory_infections_and_tuberculosis,2–4
2021,deaths,himachal pradesh,Both,50-74 Years,respiratory infections and tuberculosis,197.0499715,30.41711121,360.5996862,respiratory_infections_and_tuberculosis,50–74
2021,deaths,himachal pradesh,Both,75-84 Years,respiratory infections and tuberculosis,152.6041927,21.83089799,273.9670637,respiratory_infections_and_tuberculosis,75–84
2021,deaths,nagaland,Both,50-74 Years,chronic obstructive pulmonary disease,105.8300425,67.54996885,160.2267877,chronic_obstructive_pulmonary_disease,50–74
2021,deaths,nagaland,Both,75-84 Years,chronic obstructive pulmonary disease,127.3832525,82.12635153,182.3855529,chronic_obstructive_pulmonary_disease,75–84
2021,deaths,jharkhand,Both,5-14 Years,respiratory infections and tuberculosis,77.61038373,11.97085429,158.8237445,respiratory_infections_and_tuberculosis,5–14
2021,deaths,jharkhand,Both,15-49 Years,respiratory infections and tuberculosis,230.6216438,34.95791216,381.2500147,respiratory_infections_and_tuberculosis,15–49
2021,deaths,punjab,Both,15-49 Years,chronic respiratory diseases,143.2350847,100.8187934,188.8837731,chronic_respiratory_diseases,15–49
2021,deaths,punjab,Both,50-74 Years,chronic respiratory diseases,3385.062928,2464.368591,4371.435034,chronic_respiratory_diseases,50–74
2021,deaths,madhya pradesh,Both,75-84 Years,non-communicable diseases,33567.24961,27711.67397,39129.11419,non_communicable_diseases,75–84
2021,deaths,odisha,Both,75-84 Years,lower respiratory infections,2048.33142,275.9016982,3565.891032,lower_respiratory_infections,75–84
2021,deaths,punjab,Both,75-84 Years,chronic respiratory diseases,2261.088404,1684.672324,2908.605486,chronic_respiratory_diseases,75–84
2021,deaths,jharkhand,Both,5-14 Years,lower respiratory infections,77.61038373,11.97085429,158.8237445,lower_respiratory_infections,5–14
2021,deaths,jharkhand,Both,15-49 Years,lower respiratory infections,230.6216438,34.95791216,381.2500147,lower_respiratory_infections,15–49
2021,deaths,himachal pradesh,Both,15-49 Years,non-communicable diseases,512.855982,376.376362,670.1496075,non_communicable_diseases,15–49
2021,deaths,himachal pradesh,Both,50-74 Years,non-communicable diseases,5094.516608,3690.65678,6668.245493,non_communicable_diseases,50–74
2021,deaths,tamil nadu,Both,15-49 Years,chronic obstructive pulmonary disease,308.6103009,191.654692,446.8541067,chronic_obstructive_pulmonary_disease,15–49
2021,deaths,tamil nadu,Both,50-74 Years,chronic obstructive pulmonary disease,8433.592029,5508.955815,11854.10461,chronic_obstructive_pulmonary_disease,50–74
2021,deaths,tamil nadu,Both,75-84 Years,chronic obstructive pulmonary disease,5755.155265,3870.244785,8101.71739,chronic_obstructive_pulmonary_disease,75–84
2021,deaths,telangana,Both,15-49 Years,"tracheal, bronchus, and lung cancer",59.50547913,33.0225471,94.15517299,tracheal_bronchus_and_lung_cancer,15–49
2021,deaths,telangana,Both,50-74 Years,"tracheal, bronchus, and lung cancer",298.8872015,165.3914721,463.1274517,tracheal_bronchus_and_lung_cancer,50–74
2021,deaths,telangana,Both,75-84 Years,"tracheal, bronchus, and lung cancer",90.63478127,50.06773329,141.4915528,tracheal_bronchus_and_lung_cancer,75–84
2021,deaths,uttar pradesh,Both,15-49 Years,"tracheal, bronchus, and lung cancer",742.10097,482.8650221,1062.143003,tracheal_bronchus_and_lung_cancer,15–49
2021,deaths,uttar pradesh,Both,50-74 Years,"tracheal, bronchus, and lung cancer",3434.865399,2186.314382,4930.797735,tracheal_bronchus_and_lung_cancer,50–74
2021,deaths,uttar pradesh,Both,75-84 Years,"tracheal, bronchus, and lung cancer",652.6894395,421.3775848,943.6114528,tracheal_bronchus_and_lung_cancer,75–84
2021,deaths,jharkhand,Both,15-49 Years,non-communicable diseases,1633.091676,1341.259707,2018.011854,non_communicable_diseases,15–49
2021,deaths,jharkhand,Both,50-74 Years,non-communicable diseases,16583.55058,13684.29567,19979.05929,non_communicable_diseases,50–74
2021,deaths,himachal pradesh,Both,75-84 Years,non-communicable diseases,3080.37201,2258.977947,3935.470895,non_communicable_diseases,75–84
2021,deaths,jharkhand,Both,2-4 Years,respiratory infections and tuberculosis,69.42152159,11.26282951,140.3695882,respiratory_infections_and_tuberculosis,2–4
2021,deaths,jharkhand,Both,50-74 Years,respiratory infections and tuberculosis,1233.315663,184.6877712,2080.55214,respiratory_infections_and_tuberculosis,50–74
2021,deaths,jharkhand,Both,75-84 Years,respiratory infections and tuberculosis,580.5671231,85.58164859,1017.304155,respiratory_infections_and_tuberculosis,75–84
2021,deaths,tripura,Both,15-49 Years,chronic obstructive pulmonary disease,36.80465088,25.50976799,52.12861109,chronic_obstructive_pulmonary_disease,15–49
2021,deaths,punjab,Both,15-49 Years,chronic obstructive pulmonary disease,143.2350847,100.8187934,188.8837731,chronic_obstructive_pulmonary_disease,15–49
2021,deaths,tripura,Both,50-74 Years,chronic obstructive pulmonary disease,868.5019042,626.4003428,1148.272708,chronic_obstructive_pulmonary_disease,50–74
2021,deaths,tripura,Both,75-84 Years,chronic obstructive pulmonary disease,730.7974953,556.04031,933.2608878,chronic_obstructive_pulmonary_disease,75–84
2021,deaths,punjab,Both,50-74 Years,chronic obstructive pulmonary disease,3385.062928,2464.368591,4371.435034,chronic_obstructive_pulmonary_disease,50–74
2021,deaths,punjab,Both,75-84 Years,chronic obstructive pulmonary disease,2261.088404,1684.672324,2908.605486,chronic_obstructive_pulmonary_disease,75–84
2021,deaths,kerala,Both,5-14 Years,lower respiratory infections,6.390857533,0.861235673,12.8076358,lower_respiratory_infections,5–14
2021,deaths,kerala,Both,15-49 Years,lower respiratory infections,57.34671226,7.424687257,112.872617,lower_respiratory_infections,15–49
2021,deaths,kerala,Both,5-14 Years,respiratory infections and tuberculosis,6.390857533,0.861235673,12.8076358,respiratory_infections_and_tuberculosis,5–14
2021,deaths,kerala,Both,15-49 Years,respiratory infections and tuberculosis,57.34671226,7.424687257,112.872617,respiratory_infections_and_tuberculosis,15–49
2021,deaths,jharkhand,Both,75-84 Years,non-communicable diseases,7207.565795,5785.070486,8717.859933,non_communicable_diseases,75–84
2021,deaths,rajasthan,Both,2-4 Years,lower respiratory infections,214.72319,41.36311465,424.5404161,lower_respiratory_infections,2–4
2021,deaths,rajasthan,Both,50-74 Years,lower respiratory infections,3380.242652,514.7841312,5852.888329,lower_respiratory_infections,50–74
2021,deaths,sikkim,Both,15-49 Years,chronic respiratory diseases,2.760524106,1.6935074,4.086655902,chronic_respiratory_diseases,15–49
2021,deaths,sikkim,Both,50-74 Years,chronic respiratory diseases,62.24003577,40.18283361,92.9957238,chronic_respiratory_diseases,50–74
2021,deaths,tripura,Both,15-49 Years,"tracheal, bronchus, and lung cancer",10.83857649,6.436701256,17.18672323,tracheal_bronchus_and_lung_cancer,15–49
2021,deaths,tripura,Both,50-74 Years,"tracheal, bronchus, and lung cancer",88.82095249,53.45234284,135.3129712,tracheal_bronchus_and_lung_cancer,50–74
2021,deaths,sikkim,Both,75-84 Years,chronic respiratory diseases,61.93503337,39.71645088,90.89313121,chronic_respiratory_diseases,75–84
2021,deaths,tripura,Both,75-84 Years,"tracheal, bronchus, and lung cancer",18.87320963,11.11441524,28.07334054,tracheal_bronchus_and_lung_cancer,75–84
2021,deaths,telangana,Both,15-49 Years,chronic respiratory diseases,281.238254,170.6786636,408.8268109,chronic_respiratory_diseases,15–49
2021,deaths,telangana,Both,50-74 Years,chronic respiratory diseases,6456.612817,4256.734633,9055.415244,chronic_respiratory_diseases,50–74
2021,deaths,telangana,Both,75-84 Years,chronic respiratory diseases,6340.436093,4115.533047,8885.816971,chronic_respiratory_diseases,75–84
2021,deaths,rajasthan,Both,75-84 Years,lower respiratory infections,2081.416635,320.5381387,3617.828882,lower_respiratory_infections,75–84
2021,deaths,kerala,Both,2-4 Years,respiratory infections and tuberculosis,4.389336429,0.500853298,10.04263879,respiratory_infections_and_tuberculosis,2–4
2021,deaths,kerala,Both,50-74 Years,respiratory infections and tuberculosis,595.7839991,79.97751732,1153.926142,respiratory_infections_and_tuberculosis,50–74
2021,deaths,kerala,Both,75-84 Years,respiratory infections and tuberculosis,461.2557299,62.59875214,902.0432788,respiratory_infections_and_tuberculosis,75–84
2021,deaths,madhya pradesh,Both,5-14 Years,respiratory infections and tuberculosis,279.1651228,41.36431634,487.4297884,respiratory_infections_and_tuberculosis,5–14
2021,deaths,madhya pradesh,Both,15-49 Years,respiratory infections and tuberculosis,849.765773,131.8978005,1517.158219,respiratory_infections_and_tuberculosis,15–49
2021,deaths,sikkim,Both,15-49 Years,chronic obstructive pulmonary disease,2.760524106,1.6935074,4.086655902,chronic_obstructive_pulmonary_disease,15–49
2021,deaths,sikkim,Both,50-74 Years,chronic obstructive pulmonary disease,62.24003577,40.18283361,92.9957238,chronic_obstructive_pulmonary_disease,50–74
2021,deaths,sikkim,Both,75-84 Years,chronic obstructive pulmonary disease,61.93503337,39.71645088,90.89313121,chronic_obstructive_pulmonary_disease,75–84
2021,deaths,kerala,Both,15-49 Years,non-communicable diseases,1413.732688,969.6555623,1981.571137,non_communicable_diseases,15–49
2021,deaths,kerala,Both,50-74 Years,non-communicable diseases,18230.47957,12443.23835,25473.44917,non_communicable_diseases,50–74
2021,deaths,tamil nadu,Both,2-4 Years,lower respiratory infections,16.33404723,1.92032468,34.6566549,lower_respiratory_infections,2–4
2021,deaths,tamil nadu,Both,50-74 Years,lower respiratory infections,2153.431651,299.8485602,3813.064585,lower_respiratory_infections,50–74
2021,deaths,manipur,Both,5-14 Years,lower respiratory infections,3.569095549,0.549601493,6.381149616,lower_respiratory_infections,5–14
2021,deaths,manipur,Both,15-49 Years,lower respiratory infections,20.8444416,3.09452378,37.37514945,lower_respiratory_infections,15–49
2021,deaths,telangana,Both,15-49 Years,chronic obstructive pulmonary disease,281.238254,170.6786636,408.8268109,chronic_obstructive_pulmonary_disease,15–49
2021,deaths,telangana,Both,50-74 Years,chronic obstructive pulmonary disease,6456.612817,4256.734633,9055.415244,chronic_obstructive_pulmonary_disease,50–74
2021,deaths,telangana,Both,75-84 Years,chronic obstructive pulmonary disease,6340.436093,4115.533047,8885.816971,chronic_obstructive_pulmonary_disease,75–84
2021,deaths,uttar pradesh,Both,15-49 Years,chronic respiratory diseases,5076.663303,3421.728961,6690.171829,chronic_respiratory_diseases,15–49
2021,deaths,uttar pradesh,Both,50-74 Years,chronic respiratory diseases,106855.8246,84025.73586,129214.3606,chronic_respiratory_diseases,50–74
2021,deaths,uttar pradesh,Both,75-84 Years,chronic respiratory diseases,73182.70038,57213.74285,88639.57284,chronic_respiratory_diseases,75–84
2021,deaths,west bengal,Both,15-49 Years,"tracheal, bronchus, and lung cancer",325.743886,201.5195256,477.7863485,tracheal_bronchus_and_lung_cancer,15–49
2021,deaths,west bengal,Both,50-74 Years,"tracheal, bronchus, and lung cancer",2410.029543,1487.289774,3466.627649,tracheal_bronchus_and_lung_cancer,50–74
2021,deaths,west bengal,Both,75-84 Years,"tracheal, bronchus, and lung cancer",435.2995054,277.1511448,626.537893,tracheal_bronchus_and_lung_cancer,75–84
2021,deaths,tamil nadu,Both,75-84 Years,lower respiratory infections,1387.188451,194.8524325,2590.52488,lower_respiratory_infections,75–84
2021,deaths,uttarakhand,Both,15-49 Years,"tracheal, bronchus, and lung cancer",74.3958498,44.75994622,110.4554623,tracheal_bronchus_and_lung_cancer,15–49
2021,deaths,uttarakhand,Both,50-74 Years,"tracheal, bronchus, and lung cancer",376.1155871,233.7587421,549.9670729,tracheal_bronchus_and_lung_cancer,50–74
2021,deaths,uttarakhand,Both,75-84 Years,"tracheal, bronchus, and lung cancer",56.8240005,34.80043421,82.73090914,tracheal_bronchus_and_lung_cancer,75–84
2021,deaths,madhya pradesh,Both,2-4 Years,respiratory infections and tuberculosis,340.3204575,57.1654618,638.9645368,respiratory_infections_and_tuberculosis,2–4
2021,deaths,madhya pradesh,Both,50-74 Years,respiratory infections and tuberculosis,4150.269428,588.4970123,7126.072817,respiratory_infections_and_tuberculosis,50–74
2021,deaths,madhya pradesh,Both,75-84 Years,respiratory infections and tuberculosis,2449.453814,342.7021415,4221.524652,respiratory_infections_and_tuberculosis,75–84
2021,deaths,uttar pradesh,Both,15-49 Years,chronic obstructive pulmonary disease,5076.663303,3421.728961,6690.171829,chronic_obstructive_pulmonary_disease,15–49
2021,deaths,tripura,Both,2-4 Years,lower respiratory infections,2.308146402,0.314092156,5.553112864,lower_respiratory_infections,2–4
2021,deaths,tripura,Both,50-74 Years,lower respiratory infections,148.421273,20.69214014,269.2902239,lower_respiratory_infections,50–74
2021,deaths,uttar pradesh,Both,50-74 Years,chronic obstructive pulmonary disease,106855.8246,84025.73586,129214.3606,chronic_obstructive_pulmonary_disease,50–74
2021,deaths,uttar pradesh,Both,75-84 Years,chronic obstructive pulmonary disease,73182.70038,57213.74285,88639.57284,chronic_obstructive_pulmonary_disease,75–84
2021,deaths,manipur,Both,15-49 Years,non-communicable diseases,218.2896554,161.1543514,285.2558002,non_communicable_diseases,15–49
2021,deaths,manipur,Both,50-74 Years,non-communicable diseases,1736.824354,1308.292025,2225.627923,non_communicable_diseases,50–74
2021,deaths,kerala,Both,75-84 Years,non-communicable diseases,12462.41275,8283.468342,17087.34861,non_communicable_diseases,75–84
2021,deaths,tripura,Both,75-84 Years,lower respiratory infections,111.7453478,14.36121494,199.2170257,lower_respiratory_infections,75–84
2021,deaths,rajasthan,Both,15-49 Years,chronic respiratory diseases,1412.434501,1018.679595,1827.381777,chronic_respiratory_diseases,15–49
2021,deaths,rajasthan,Both,50-74 Years,chronic respiratory diseases,34597.78251,27294.75032,42671.15369,chronic_respiratory_diseases,50–74
2021,deaths,manipur,Both,5-14 Years,respiratory infections and tuberculosis,3.569095549,0.549601493,6.381149616,respiratory_infections_and_tuberculosis,5–14
2021,deaths,manipur,Both,15-49 Years,respiratory infections and tuberculosis,20.8444416,3.09452378,37.37514945,respiratory_infections_and_tuberculosis,15–49
2021,deaths,mizoram,Both,5-14 Years,lower respiratory infections,0.938275173,0.100975447,2.335238905,lower_respiratory_infections,5–14
2021,deaths,mizoram,Both,15-49 Years,lower respiratory infections,6.279299666,0.952091264,11.98216002,lower_respiratory_infections,15–49
2021,deaths,mizoram,Both,5-14 Years,respiratory infections and tuberculosis,0.938275173,0.100975447,2.335238905,respiratory_infections_and_tuberculosis,5–14
2021,deaths,mizoram,Both,15-49 Years,respiratory infections and tuberculosis,6.279299666,0.952091264,11.98216002,respiratory_infections_and_tuberculosis,15–49
2021,deaths,tamil nadu,Both,15-49 Years,chronic respiratory diseases,308.6103009,191.654692,446.8541067,chronic_respiratory_diseases,15–49
2021,deaths,tamil nadu,Both,50-74 Years,chronic respiratory diseases,8433.592029,5508.955815,11854.10461,chronic_respiratory_diseases,50–74
2021,deaths,tamil nadu,Both,75-84 Years,chronic respiratory diseases,5755.155265,3870.244785,8101.71739,chronic_respiratory_diseases,75–84
2021,deaths,uttarakhand,Both,2-4 Years,lower respiratory infections,5.890782026,0.991511737,13.55906313,lower_respiratory_infections,2–4
2021,deaths,uttarakhand,Both,50-74 Years,lower respiratory infections,780.1675413,121.954688,1372.456188,lower_respiratory_infections,50–74
2021,deaths,tripura,Both,15-49 Years,chronic respiratory diseases,36.80465088,25.50976799,52.12861109,chronic_respiratory_diseases,15–49
2021,deaths,tripura,Both,50-74 Years,chronic respiratory diseases,868.5019042,626.4003428,1148.272708,chronic_respiratory_diseases,50–74
2021,deaths,tripura,Both,75-84 Years,chronic respiratory diseases,730.7974953,556.04031,933.2608878,chronic_respiratory_diseases,75–84
2021,deaths,west bengal,Both,15-49 Years,chronic respiratory diseases,639.2273681,465.2631352,854.7871376,chronic_respiratory_diseases,15–49
2021,deaths,west bengal,Both,50-74 Years,chronic respiratory diseases,21544.9195,17020.11724,26758.48892,chronic_respiratory_diseases,50–74
2021,deaths,manipur,Both,75-84 Years,non-communicable diseases,787.3465127,616.6307334,961.5051588,non_communicable_diseases,75–84
2021,deaths,west bengal,Both,75-84 Years,chronic respiratory diseases,16933.05477,13577.20355,20615.18366,chronic_respiratory_diseases,75–84
2021,deaths,mizoram,Both,2-4 Years,respiratory infections and tuberculosis,2.049701051,0.225530627,5.485022067,respiratory_infections_and_tuberculosis,2–4
2021,deaths,mizoram,Both,50-74 Years,respiratory infections and tuberculosis,33.67805383,5.057440582,63.44104802,respiratory_infections_and_tuberculosis,50–74
2021,deaths,mizoram,Both,75-84 Years,respiratory infections and tuberculosis,24.94854399,3.399093403,46.86918393,respiratory_infections_and_tuberculosis,75–84
2021,deaths,manipur,Both,2-4 Years,respiratory infections and tuberculosis,8.907602577,1.149853008,20.41785547,respiratory_infections_and_tuberculosis,2–4
2021,deaths,manipur,Both,50-74 Years,respiratory infections and tuberculosis,123.9080818,16.95447341,219.6388847,respiratory_infections_and_tuberculosis,50–74
2021,deaths,manipur,Both,75-84 Years,respiratory infections and tuberculosis,78.43889692,11.4723781,140.5392995,respiratory_infections_and_tuberculosis,75–84
2021,deaths,odisha,Both,5-14 Years,lower respiratory infections,89.99962514,13.71378495,167.8956496,lower_respiratory_infections,5–14
2021,deaths,odisha,Both,15-49 Years,lower respiratory infections,423.1632589,68.93602154,736.6923346,lower_respiratory_infections,15–49
2021,deaths,mizoram,Both,15-49 Years,non-communicable diseases,30.82622061,21.56737433,43.69291773,non_communicable_diseases,15–49
2021,deaths,mizoram,Both,50-74 Years,non-communicable diseases,357.1987291,241.7333189,487.3523625,non_communicable_diseases,50–74
2021,deaths,west bengal,Both,15-49 Years,chronic obstructive pulmonary disease,639.2273681,465.2631352,854.7871376,chronic_obstructive_pulmonary_disease,15–49
2021,deaths,west bengal,Both,50-74 Years,chronic obstructive pulmonary disease,21544.9195,17020.11724,26758.48892,chronic_obstructive_pulmonary_disease,50–74
2021,deaths,west bengal,Both,75-84 Years,chronic obstructive pulmonary disease,16933.05477,13577.20355,20615.18366,chronic_obstructive_pulmonary_disease,75–84
2021,deaths,uttarakhand,Both,75-84 Years,lower respiratory infections,402.3677444,61.36237856,702.5429608,lower_respiratory_infections,75–84
2021,deaths,sikkim,Both,2-4 Years,lower respiratory infections,2.096438439,0.256976076,4.703591312,lower_respiratory_infections,2–4
2021,deaths,sikkim,Both,50-74 Years,lower respiratory infections,22.61075896,3.121155829,43.13688564,lower_respiratory_infections,50–74
2021,deaths,union territories other than delhi,Both,15-49 Years,"tracheal, bronchus, and lung cancer",6.346184053,3.752018556,9.696120002,tracheal_bronchus_and_lung_cancer,15–49
2021,deaths,union territories other than delhi,Both,50-74 Years,"tracheal, bronchus, and lung cancer",31.10634454,18.82758422,47.49575022,tracheal_bronchus_and_lung_cancer,50–74
2021,deaths,union territories other than delhi,Both,75-84 Years,"tracheal, bronchus, and lung cancer",5.856163264,3.55804479,8.96447859,tracheal_bronchus_and_lung_cancer,75–84
2021,deaths,maharashtra,Both,5-14 Years,lower respiratory infections,71.60583151,10.58172016,132.1208621,lower_respiratory_infections,5–14
2021,deaths,maharashtra,Both,15-49 Years,lower respiratory infections,597.7736736,90.22149799,1038.797515,lower_respiratory_infections,15–49
2021,deaths,mizoram,Both,75-84 Years,non-communicable diseases,222.8218109,155.2691922,294.4395729,non_communicable_diseases,75–84
2021,deaths,telangana,Both,2-4 Years,lower respiratory infections,15.09120477,2.414066212,31.07336647,lower_respiratory_infections,2–4
2021,deaths,telangana,Both,50-74 Years,lower respiratory infections,963.6535062,135.9265429,1793.182679,lower_respiratory_infections,50–74
2021,deaths,uttarakhand,Both,15-49 Years,chronic respiratory diseases,292.3049048,202.6676921,409.0687695,chronic_respiratory_diseases,15–49
2021,deaths,uttarakhand,Both,50-74 Years,chronic respiratory diseases,6554.365513,4783.979466,8637.950492,chronic_respiratory_diseases,50–74
2021,deaths,maharashtra,Both,5-14 Years,respiratory infections and tuberculosis,71.60583151,10.58172016,132.1208621,respiratory_infections_and_tuberculosis,5–14
2021,deaths,maharashtra,Both,15-49 Years,respiratory infections and tuberculosis,597.7736736,90.22149799,1038.797515,respiratory_infections_and_tuberculosis,15–49
2021,deaths,odisha,Both,5-14 Years,respiratory infections and tuberculosis,89.99962514,13.71378495,167.8956496,respiratory_infections_and_tuberculosis,5–14
2021,deaths,odisha,Both,15-49 Years,respiratory infections and tuberculosis,423.1632589,68.93602154,736.6923346,respiratory_infections_and_tuberculosis,15–49
2021,deaths,uttarakhand,Both,75-84 Years,chronic respiratory diseases,3353.395333,2399.244987,4258.803821,chronic_respiratory_diseases,75–84
2021,deaths,telangana,Both,75-84 Years,lower respiratory infections,913.9655142,130.6581068,1726.174866,lower_respiratory_infections,75–84
2021,deaths,meghalaya,Both,5-14 Years,lower respiratory infections,6.629604542,1.09828002,12.48008561,lower_respiratory_infections,5–14
2021,deaths,meghalaya,Both,15-49 Years,lower respiratory infections,25.50618636,4.11147151,43.47259967,lower_respiratory_infections,15–49
2021,deaths,maharashtra,Both,15-49 Years,non-communicable diseases,9098.911421,7071.279029,11099.12087,non_communicable_diseases,15–49
2021,deaths,maharashtra,Both,50-74 Years,non-communicable diseases,74992.7498,59175.78239,89972.36426,non_communicable_diseases,50–74
2021,deaths,odisha,Both,15-49 Years,non-communicable diseases,2978.192046,2352.274169,3769.979718,non_communicable_diseases,15–49
2021,deaths,odisha,Both,50-74 Years,non-communicable diseases,27103.2941,21951.08464,33717.24882,non_communicable_diseases,50–74
2021,deaths,uttarakhand,Both,15-49 Years,chronic obstructive pulmonary disease,292.3049048,202.6676921,409.0687695,chronic_obstructive_pulmonary_disease,15–49
2021,deaths,uttarakhand,Both,50-74 Years,chronic obstructive pulmonary disease,6554.365513,4783.979466,8637.950492,chronic_obstructive_pulmonary_disease,50–74
2021,deaths,uttarakhand,Both,75-84 Years,chronic obstructive pulmonary disease,3353.395333,2399.244987,4258.803821,chronic_obstructive_pulmonary_disease,75–84
2021,deaths,uttar pradesh,Both,2-4 Years,lower respiratory infections,753.3309511,115.2015374,1469.317628,lower_respiratory_infections,2–4
2021,deaths,uttar pradesh,Both,50-74 Years,lower respiratory infections,15603.3222,2567.616587,27422.59991,lower_respiratory_infections,50–74
2021,deaths,uttar pradesh,Both,75-84 Years,lower respiratory infections,9899.836899,1397.432724,16423.0198,lower_respiratory_infections,75–84
2021,deaths,maharashtra,Both,75-84 Years,non-communicable diseases,47806.13994,37954.0146,57234.35768,non_communicable_diseases,75–84
2021,deaths,maharashtra,Both,2-4 Years,respiratory infections and tuberculosis,66.47978043,10.10189694,130.725227,respiratory_infections_and_tuberculosis,2–4
2021,deaths,maharashtra,Both,50-74 Years,respiratory infections and tuberculosis,3653.483725,547.6810662,6492.947962,respiratory_infections_and_tuberculosis,50–74
2021,deaths,maharashtra,Both,75-84 Years,respiratory infections and tuberculosis,3008.579805,474.6156435,5364.396951,respiratory_infections_and_tuberculosis,75–84
2021,deaths,odisha,Both,2-4 Years,respiratory infections and tuberculosis,80.84289228,13.21362354,162.8578851,respiratory_infections_and_tuberculosis,2–4
2021,deaths,odisha,Both,50-74 Years,respiratory infections and tuberculosis,3129.75319,491.2737929,5406.047653,respiratory_infections_and_tuberculosis,50–74
2021,deaths,odisha,Both,75-84 Years,respiratory infections and tuberculosis,2048.33142,275.9016982,3565.891032,respiratory_infections_and_tuberculosis,75–84
2021,deaths,odisha,Both,75-84 Years,non-communicable diseases,13706.01601,10815.52216,17190.52856,non_communicable_diseases,75–84
2021,deaths,nagaland,Both,5-14 Years,lower respiratory infections,2.104548875,0.364907454,3.736691377,lower_respiratory_infections,5–14
2021,deaths,nagaland,Both,15-49 Years,lower respiratory infections,10.78894621,1.599972461,18.8367551,lower_respiratory_infections,15–49
2021,deaths,meghalaya,Both,5-14 Years,respiratory infections and tuberculosis,6.629604542,1.09828002,12.48008561,respiratory_infections_and_tuberculosis,5–14
2021,deaths,meghalaya,Both,15-49 Years,respiratory infections and tuberculosis,25.50618636,4.11147151,43.47259967,respiratory_infections_and_tuberculosis,15–49
2021,deaths,west bengal,Both,2-4 Years,lower respiratory infections,99.54677647,18.73681371,184.2405629,lower_respiratory_infections,2–4
2021,deaths,west bengal,Both,50-74 Years,lower respiratory infections,3312.898968,508.5170429,5855.948981,lower_respiratory_infections,50–74
2021,deaths,west bengal,Both,75-84 Years,lower respiratory infections,2157.296315,317.5246443,3786.697742,lower_respiratory_infections,75–84
2021,deaths,meghalaya,Both,15-49 Years,non-communicable diseases,128.8787601,97.82666209,168.6316599,non_communicable_diseases,15–49
2021,deaths,meghalaya,Both,50-74 Years,non-communicable diseases,904.557814,704.3230658,1152.151874,non_communicable_diseases,50–74
2021,deaths,union territories other than delhi,Both,15-49 Years,chronic respiratory diseases,11.79418021,7.588522154,16.72911273,chronic_respiratory_diseases,15–49
2021,deaths,union territories other than delhi,Both,50-74 Years,chronic respiratory diseases,275.2978301,186.0104101,388.3516874,chronic_respiratory_diseases,50–74
2021,deaths,union territories other than delhi,Both,75-84 Years,chronic respiratory diseases,200.8075373,135.7279983,273.9644183,chronic_respiratory_diseases,75–84
2021,deaths,union territories other than delhi,Both,15-49 Years,chronic obstructive pulmonary disease,11.79418021,7.588522154,16.72911273,chronic_obstructive_pulmonary_disease,15–49
2021,deaths,union territories other than delhi,Both,50-74 Years,chronic obstructive pulmonary disease,275.2978301,186.0104101,388.3516874,chronic_obstructive_pulmonary_disease,50–74
2021,deaths,union territories other than delhi,Both,75-84 Years,chronic obstructive pulmonary disease,200.8075373,135.7279983,273.9644183,chronic_obstructive_pulmonary_disease,75–84
2021,deaths,nagaland,Both,5-14 Years,respiratory infections and tuberculosis,2.104548875,0.364907454,3.736691377,respiratory_infections_and_tuberculosis,5–14
2021,deaths,nagaland,Both,15-49 Years,respiratory infections and tuberculosis,10.78894621,1.599972461,18.8367551,respiratory_infections_and_tuberculosis,15–49
2021,deaths,meghalaya,Both,2-4 Years,respiratory infections and tuberculosis,21.93220834,3.418513835,44.58733285,respiratory_infections_and_tuberculosis,2–4
2021,deaths,meghalaya,Both,50-74 Years,respiratory infections and tuberculosis,101.5500786,15.90846219,180.5102154,respiratory_infections_and_tuberculosis,50–74
2021,deaths,meghalaya,Both,75-84 Years,respiratory infections and tuberculosis,71.75946965,11.07019423,123.9427548,respiratory_infections_and_tuberculosis,75–84
2021,deaths,union territories other than delhi,Both,2-4 Years,lower respiratory infections,1.934190803,0.266873221,4.392667531,lower_respiratory_infections,2–4
2021,deaths,union territories other than delhi,Both,50-74 Years,lower respiratory infections,61.41086658,8.364879239,111.3201668,lower_respiratory_infections,50–74
2021,deaths,union territories other than delhi,Both,75-84 Years,lower respiratory infections,38.69491086,5.140846246,68.97266119,lower_respiratory_infections,75–84
2021,deaths,nagaland,Both,2-4 Years,respiratory infections and tuberculosis,4.335539384,0.604019948,9.102936575,respiratory_infections_and_tuberculosis,2–4
2021,deaths,nagaland,Both,50-74 Years,respiratory infections and tuberculosis,45.09921753,6.755778431,81.13329481,respiratory_infections_and_tuberculosis,50–74
